Referencia,FechaAlta,Tipo,Operación,Ciudad,Superficie,Precio Venta,Fecha Venta,Vendedor,Estatus,Días para Vender
2146,6/17/17,Local,Alquiler,Ciudad de México,245,2030805 ,12/11/18,María,Vendida,542
2147,6/18/18,Terreno,Alquiler,Cancún,45,181170 ,2/5/19,Jesús,Vendida,232
2148,6/18/17,Local,Alquiler,Monterrey,297,2162160 ,12/28/18,Jesús,Vendida,558
2150,6/20/18,Oficina,Alquiler,Ciudad de México,63,413910 ,4/29/19,María,Vendida,313
2153,6/21/18,Local,Alquiler,Monterrey,97,620218 ,2/2/19,Jesús,Vendida,226
2154,6/21/18,Casa,Alquiler,Tijuana,241,1327669 ,3/10/19,Jesús,Vendida,262
2156,6/22/17,Casa,Alquiler,Cancún,246,2198502 ,11/10/18,Carmen,Vendida,506
2157,6/23/17,Oficina,Alquiler,Cancún,178,1010862 ,11/8/18,Carmen,Vendida,503
2159,6/24/18,Terreno,Alquiler,Tijuana,177,718266 ,3/20/19,Joaquín,Vendida,269
2160,6/24/18,Terreno,Alquiler,Tijuana,281,1521615 ,4/19/19,Carmen,Vendida,299
2161,6/24/17,Estacionamiento,Alquiler,Tijuana,113,797215 ,12/3/18,María,Vendida,527
2162,6/25/18,Casa,Alquiler,Cancún,213,1253505 ,2/18/19,María,Vendida,238
2164,6/25/17,Estacionamiento,Alquiler,Ciudad de México,155,912330 ,11/28/18,Pedro,Vendida,521
2168,6/28/18,Departamento,Alquiler,Monterrey,71,320281 ,3/7/19,Jesús,Vendida,252
2170,6/30/18,Departamento,Alquiler,Monterrey,68,396780 ,2/10/19,Carmen,Vendida,225
2171,6/30/17,Terreno,Alquiler,Monterrey,126,536634 ,9/28/18,,En Proceso,455
2175,7/1/18,Industrial,Alquiler,Tijuana,160,774400 ,2/7/19,Joaquín,Vendida,221
2177,7/1/18,Estacionamiento,Alquiler,Monterrey,89,594698 ,3/25/19,Jesús,Vendida,267
2178,7/1/17,Estacionamiento,Alquiler,Ciudad de México,234,1182636 ,12/4/18,Carmen,Vendida,521
2180,7/2/18,Estacionamiento,Alquiler,Cancún,147,1362984 ,2/12/19,Carmen,Vendida,225
2181,7/2/17,Estacionamiento,Alquiler,Tijuana,163,1298947 ,12/23/18,María,Vendida,539
2182,7/2/17,Terreno,Alquiler,Cancún,187,1059916 ,10/3/18,Carmen,Vendida,458
2183,7/3/17,Industrial,Alquiler,Ciudad de México,103,517472 ,10/1/18,,En Proceso,455
2184,7/4/18,Industrial,Alquiler,Monterrey,74,304288 ,5/7/19,Luisa,Vendida,307
2185,7/4/17,Industrial,Alquiler,Tijuana,275,2415325 ,12/17/18,Carmen,Vendida,531
2188,7/5/17,Estacionamiento,Alquiler,Tijuana,283,1470185 ,12/18/18,Jesús,Vendida,531
2189,7/6/18,Industrial,Alquiler,Tijuana,212,1758964 ,3/24/19,Luisa,Vendida,261
2190,7/6/18,Local,Alquiler,Monterrey,76,546440 ,4/10/19,Luisa,Vendida,278
2192,7/7/18,Departamento,Alquiler,Monterrey,58,350610 ,3/9/19,María,Vendida,245
2194,7/8/18,Departamento,Alquiler,Tijuana,245,1284045 ,5/7/19,Joaquín,Vendida,303
2196,7/8/18,Local,Alquiler,Tijuana,155,845370 ,4/13/19,Joaquín,Vendida,279
2199,7/10/18,Casa,Alquiler,Ciudad de México,83,503478 ,4/4/19,Joaquín,Vendida,268
2200,7/10/18,Local,Alquiler,Monterrey,50,390400 ,1/15/19,Carmen,Vendida,189
2208,7/13/18,Departamento,Alquiler,Ciudad de México,290,2702220 ,3/16/19,Carmen,Vendida,246
2209,7/14/18,Departamento,Alquiler,Cancún,139,879870 ,2/21/19,Pedro,Vendida,222
2210,7/16/17,Estacionamiento,Alquiler,Monterrey,274,2189534 ,11/17/18,Luisa,Vendida,489
2211,7/16/18,Industrial,Alquiler,Ciudad de México,83,375243 ,1/14/19,Pedro,Vendida,182
2214,7/17/17,Terreno,Alquiler,Tijuana,155,950615 ,11/15/18,María,Vendida,486
2215,7/17/18,Terreno,Alquiler,Tijuana,234,1016964 ,3/18/19,Luisa,Vendida,244
2216,7/17/18,Departamento,Alquiler,Monterrey,244,1315648 ,3/1/19,María,Vendida,227
2217,7/18/17,Terreno,Alquiler,Ciudad de México,252,1889748 ,11/23/18,Luisa,Vendida,493
2220,7/18/17,Industrial,Alquiler,Tijuana,132,949344 ,10/16/18,,En Proceso,455
2221,7/19/18,Terreno,Alquiler,Ciudad de México,273,2682225 ,2/4/19,Pedro,Vendida,200
2224,7/19/17,Estacionamiento,Alquiler,Monterrey,147,891849 ,10/17/18,,En Proceso,455
2226,7/20/17,Oficina,Alquiler,Monterrey,170,1039380 ,11/25/18,Joaquín,Vendida,493
2229,7/21/18,Oficina,Alquiler,Tijuana,91,659022 ,2/26/19,Pedro,Vendida,220
2233,7/23/18,Oficina,Alquiler,Ciudad de México,157,1095860 ,4/21/19,Luisa,Vendida,272
2236,7/24/18,Departamento,Alquiler,Ciudad de México,163,1550456 ,2/3/19,Carmen,Vendida,194
2237,7/24/17,Departamento,Alquiler,Cancún,293,1431891 ,10/22/18,,En Proceso,455
2238,7/25/17,Departamento,Alquiler,Ciudad de México,195,1899690 ,11/18/18,Jesús,Vendida,481
2239,7/25/18,Estacionamiento,Alquiler,Ciudad de México,159,931104 ,3/20/19,María,Vendida,238
2240,7/26/17,Estacionamiento,Alquiler,Monterrey,123,714999 ,10/24/18,,En Proceso,455
2242,7/27/17,Estacionamiento,Alquiler,Cancún,177,1064301 ,10/25/18,,En Proceso,455
2246,7/28/18,Casa,Alquiler,Tijuana,239,2199995 ,3/4/19,Jesús,Vendida,219
2247,7/28/17,Estacionamiento,Alquiler,Ciudad de México,282,1170300 ,12/15/18,Jesús,Vendida,505
2248,7/29/18,Terreno,Alquiler,Tijuana,117,610740 ,4/6/19,María,Vendida,251
2250,7/30/17,Local,Alquiler,Tijuana,93,867783 ,12/30/18,María,Vendida,518
2251,7/31/18,Terreno,Alquiler,Ciudad de México,102,688092 ,1/21/19,Joaquín,Vendida,174
2253,7/31/18,Oficina,Alquiler,Ciudad de México,291,2874207 ,4/24/19,Jesús,Vendida,267
2254,7/31/17,Estacionamiento,Alquiler,Ciudad de México,108,1002348 ,10/29/18,,En Proceso,455
2255,7/31/18,Departamento,Alquiler,Cancún,52,395096 ,3/21/19,María,Vendida,233
2259,8/2/18,Estacionamiento,Alquiler,Ciudad de México,237,1732233 ,1/23/19,Pedro,Vendida,174
2261,8/3/18,Estacionamiento,Alquiler,Cancún,53,395751 ,4/18/19,Joaquín,Vendida,258
2266,8/6/18,Departamento,Alquiler,Cancún,253,2211979 ,3/5/19,María,Vendida,211
2267,8/7/18,Estacionamiento,Alquiler,Tijuana,169,1673607 ,1/7/19,Luisa,Vendida,153
2269,8/8/17,Oficina,Alquiler,Monterrey,97,696169 ,11/6/18,,En Proceso,455
2273,8/8/17,Industrial,Alquiler,Ciudad de México,275,2171950 ,11/6/18,,En Proceso,455
2274,8/9/18,Casa,Alquiler,Ciudad de México,274,1233000 ,2/5/19,Joaquín,Vendida,180
2277,8/11/18,Oficina,Alquiler,Cancún,268,1984808 ,3/6/19,Carmen,Vendida,207
2278,8/11/18,Industrial,Alquiler,Tijuana,270,1705320 ,3/26/19,Luisa,Vendida,227
2279,8/11/17,Local,Alquiler,Tijuana,220,1772540 ,12/25/18,Pedro,Vendida,501
2282,8/12/17,Industrial,Alquiler,Tijuana,126,1199394 ,11/10/18,,En Proceso,455
2285,8/13/17,Departamento,Alquiler,Monterrey,297,2909412 ,11/11/18,,En Proceso,455
2287,8/13/17,Oficina,Alquiler,Tijuana,86,733236 ,12/15/18,Jesús,Vendida,489
2288,8/14/17,Oficina,Alquiler,Tijuana,192,1622400 ,11/16/18,Carmen,Vendida,459
2289,8/14/18,Estacionamiento,Alquiler,Cancún,207,1473219 ,2/20/19,Jesús,Vendida,190
2291,8/15/17,Casa,Alquiler,Cancún,61,563762 ,11/13/18,,En Proceso,455
2294,8/17/17,Terreno,Alquiler,Monterrey,116,1041448 ,11/15/18,,En Proceso,455
2296,8/21/18,Industrial,Alquiler,Monterrey,71,336043 ,3/5/19,Luisa,Vendida,196
2298,8/21/17,Estacionamiento,Alquiler,Ciudad de México,118,853494 ,11/19/18,,En Proceso,455
2301,8/22/17,Terreno,Alquiler,Tijuana,215,1694630 ,11/20/18,,En Proceso,455
2304,8/22/18,Estacionamiento,Alquiler,Tijuana,40,380280 ,3/29/19,Jesús,Vendida,219
2310,8/25/18,Departamento,Alquiler,Monterrey,58,326598 ,3/23/19,María,Vendida,210
2312,8/26/18,Estacionamiento,Alquiler,Tijuana,61,531493 ,1/3/19,Jesús,Vendida,130
2314,8/26/18,Estacionamiento,Alquiler,Tijuana,59,307744 ,4/28/19,María,Vendida,245
2315,8/27/17,Terreno,Alquiler,Tijuana,67,506252 ,11/25/18,,En Proceso,455
2316,8/27/18,Departamento,Alquiler,Monterrey,76,498560 ,1/28/19,Pedro,Vendida,154
2317,8/28/17,Casa,Alquiler,Cancún,199,1277381 ,11/26/18,,En Proceso,455
2318,8/28/17,Departamento,Alquiler,Tijuana,146,1287428 ,11/26/18,,En Proceso,455
2322,8/29/17,Estacionamiento,Alquiler,Monterrey,44,380072 ,12/14/18,Joaquín,Vendida,472
2323,8/29/17,Casa,Alquiler,Cancún,73,354853 ,11/27/18,,En Proceso,455
2329,9/1/18,Local,Alquiler,Tijuana,43,403770 ,2/28/19,Jesús,Vendida,180
2333,9/3/18,Industrial,Alquiler,Cancún,158,1553772 ,4/20/19,Luisa,Vendida,229
2335,9/4/17,Casa,Alquiler,Tijuana,221,1556282 ,12/3/18,,En Proceso,455
2336,9/4/18,Casa,Alquiler,Cancún,67,613251 ,3/8/19,Joaquín,Vendida,185
2337,9/4/17,Local,Alquiler,Ciudad de México,171,1176480 ,12/3/18,,En Proceso,455
2339,9/5/17,Local,Alquiler,Monterrey,242,2326346 ,12/4/18,,En Proceso,455
2340,9/6/17,Casa,Alquiler,Monterrey,291,1643568 ,12/5/18,,En Proceso,455
2341,9/6/17,Departamento,Alquiler,Monterrey,274,2445724 ,12/20/18,Luisa,Vendida,470
2343,9/7/17,Terreno,Alquiler,Cancún,71,348823 ,12/6/18,,En Proceso,455
2345,9/7/18,Industrial,Alquiler,Monterrey,53,478431 ,1/28/19,Carmen,Vendida,143
2346,9/7/17,Estacionamiento,Alquiler,Ciudad de México,151,1110907 ,12/6/18,,En Proceso,455
2348,9/8/18,Terreno,Alquiler,Cancún,94,407114 ,4/24/19,Pedro,Vendida,228
2350,9/8/17,Departamento,Alquiler,Ciudad de México,122,770552 ,12/7/18,,En Proceso,455
2354,9/10/18,Oficina,Alquiler,Ciudad de México,142,680606 ,2/19/19,Pedro,Vendida,162
2356,9/10/17,Oficina,Alquiler,Cancún,285,1299315 ,12/9/18,,En Proceso,455
2359,9/12/18,Industrial,Alquiler,Ciudad de México,109,591325 ,1/7/19,Joaquín,Vendida,117
2364,9/14/18,Departamento,Alquiler,Cancún,117,482274 ,5/2/19,María,Vendida,230
2367,9/16/18,Terreno,Alquiler,Ciudad de México,224,1956864 ,1/28/19,Carmen,Vendida,134
2368,9/16/17,Oficina,Alquiler,Tijuana,72,604440 ,12/15/18,,En Proceso,455
2369,9/16/18,Estacionamiento,Alquiler,Ciudad de México,109,535408 ,1/6/19,Joaquín,Vendida,112
2370,9/17/17,Oficina,Alquiler,Cancún,126,779058 ,12/16/18,,En Proceso,455
2378,9/20/17,Terreno,Alquiler,Cancún,208,2066688 ,12/19/18,,En Proceso,455
2382,9/21/18,Industrial,Alquiler,Tijuana,279,1262196 ,4/24/19,Jesús,Vendida,215
2386,9/23/18,Oficina,Alquiler,Monterrey,134,1088616 ,3/11/19,María,Vendida,169
2388,9/25/18,Oficina,Alquiler,Cancún,189,958608 ,2/23/19,Jesús,Vendida,151
2390,9/25/18,Terreno,Alquiler,Ciudad de México,41,185976 ,1/19/19,Luisa,Vendida,116
2391,9/25/18,Departamento,Alquiler,Tijuana,110,641080 ,1/31/19,Carmen,Vendida,128
2392,9/26/18,Terreno,Alquiler,Cancún,77,375067 ,1/10/19,Carmen,Vendida,106
2395,9/28/18,Casa,Alquiler,Ciudad de México,133,976885 ,1/14/19,Pedro,Vendida,108
2397,9/28/17,Terreno,Alquiler,Monterrey,194,1519214 ,12/27/18,,En Proceso,455
2403,10/2/18,Local,Alquiler,Monterrey,72,372672 ,5/4/19,María,Vendida,214
2405,10/2/18,Terreno,Alquiler,Monterrey,271,1780199 ,3/20/19,Carmen,Vendida,169
2419,10/8/18,Departamento,Alquiler,Tijuana,59,552476 ,1/6/19,,En Proceso,90
2420,10/8/18,Terreno,Alquiler,Monterrey,136,777240 ,4/4/19,Carmen,Vendida,178
2426,10/9/18,Local,Alquiler,Ciudad de México,280,2327080 ,1/7/19,,En Proceso,90
2427,10/9/18,Local,Alquiler,Tijuana,191,1345213 ,1/7/19,,En Proceso,90
2429,10/10/18,Oficina,Alquiler,Cancún,202,1028988 ,1/8/19,,En Proceso,90
2430,10/11/18,Oficina,Alquiler,Tijuana,178,1319336 ,1/9/19,,En Proceso,90
2435,10/13/18,Terreno,Alquiler,Ciudad de México,117,762606 ,1/11/19,,En Proceso,90
2437,10/13/18,Oficina,Alquiler,Cancún,271,2621925 ,2/19/19,Carmen,Vendida,129
2439,10/14/18,Terreno,Alquiler,Cancún,293,2560527 ,1/12/19,,En Proceso,90
2441,10/15/18,Industrial,Alquiler,Ciudad de México,83,695789 ,2/18/19,Carmen,Vendida,126
2442,10/16/18,Oficina,Alquiler,Ciudad de México,250,1480500 ,2/19/19,Luisa,Vendida,126
2445,10/17/18,Casa,Alquiler,Tijuana,128,544896 ,1/15/19,,En Proceso,90
2447,10/18/18,Industrial,Alquiler,Tijuana,92,538568 ,1/16/19,,En Proceso,90
2448,10/18/18,Local,Alquiler,Cancún,166,1573514 ,3/17/19,Pedro,Vendida,150
2453,10/21/18,Local,Alquiler,Cancún,123,961368 ,1/19/19,,En Proceso,90
2454,10/21/18,Local,Alquiler,Ciudad de México,128,1162624 ,1/19/19,,En Proceso,90
2457,10/23/18,Industrial,Alquiler,Tijuana,242,1250172 ,3/8/19,María,Vendida,136
2460,10/23/18,Local,Alquiler,Monterrey,273,1766310 ,1/21/19,,En Proceso,90
2461,10/24/18,Terreno,Alquiler,Cancún,187,1469446 ,3/31/19,Joaquín,Vendida,158
2462,10/24/18,Estacionamiento,Alquiler,Cancún,221,1318707 ,1/22/19,,En Proceso,90
2463,10/24/18,Oficina,Alquiler,Monterrey,224,1126944 ,4/7/19,Joaquín,Vendida,165
2464,10/25/18,Estacionamiento,Alquiler,Ciudad de México,137,931463 ,1/23/19,,En Proceso,90
2467,10/26/18,Departamento,Alquiler,Ciudad de México,111,529137 ,1/24/19,,En Proceso,90
2469,10/26/18,Industrial,Alquiler,Monterrey,41,379291 ,4/26/19,María,Vendida,182
2471,10/28/18,Casa,Alquiler,Cancún,247,1107301 ,1/26/19,,En Proceso,90
2472,10/29/18,Industrial,Alquiler,Tijuana,172,1167020 ,3/28/19,Pedro,Vendida,150
2473,10/29/18,Casa,Alquiler,Monterrey,125,1041625 ,5/4/19,Pedro,Vendida,187
2474,10/29/18,Terreno,Alquiler,Ciudad de México,245,1240925 ,1/27/19,,En Proceso,90
2475,10/29/18,Terreno,Alquiler,Monterrey,73,660577 ,3/25/19,Carmen,Vendida,147
2477,10/29/18,Departamento,Alquiler,Cancún,156,887328 ,1/27/19,,En Proceso,90
2478,10/30/18,Estacionamiento,Alquiler,Ciudad de México,63,416997 ,3/13/19,Joaquín,Vendida,134
2479,10/30/18,Casa,Alquiler,Cancún,99,455499 ,1/28/19,,En Proceso,90
2480,10/31/18,Departamento,Alquiler,Monterrey,285,1940565 ,1/29/19,,En Proceso,90
2483,11/1/18,Local,Alquiler,Cancún,121,567611 ,3/18/19,Jesús,Vendida,137
2484,11/1/18,Departamento,Alquiler,Cancún,260,2292160 ,3/7/19,Jesús,Vendida,126
2486,11/2/18,Oficina,Alquiler,Ciudad de México,47,400816 ,3/28/19,Carmen,Vendida,146
2488,11/3/18,Terreno,Alquiler,Tijuana,283,2569923 ,3/28/19,Pedro,Vendida,145
2489,11/3/18,Estacionamiento,Alquiler,Ciudad de México,123,963459 ,2/1/19,,En Proceso,90
2490,11/3/18,Estacionamiento,Alquiler,Ciudad de México,141,763938 ,5/6/19,Jesús,Vendida,184
2491,11/3/18,Estacionamiento,Alquiler,Ciudad de México,43,294722 ,5/5/19,Jesús,Vendida,183
2492,11/3/18,Terreno,Alquiler,Tijuana,76,354084 ,2/1/19,,En Proceso,90
2493,11/3/18,Estacionamiento,Alquiler,Monterrey,275,1623600 ,4/28/19,Pedro,Vendida,176
2496,11/4/18,Local,Alquiler,Monterrey,197,1704050 ,2/2/19,,En Proceso,90
2498,11/5/18,Industrial,Alquiler,Ciudad de México,208,1269008 ,2/3/19,,En Proceso,90
2500,11/5/18,Industrial,Alquiler,Tijuana,75,480600 ,2/3/19,,En Proceso,90
2501,11/5/18,Casa,Alquiler,Tijuana,212,1357648 ,4/25/19,Luisa,Vendida,171
2506,11/7/18,Local,Alquiler,Monterrey,166,1607710 ,2/5/19,,En Proceso,90
2508,11/8/18,Local,Alquiler,Tijuana,174,799356 ,2/6/19,,En Proceso,90
2511,11/9/18,Estacionamiento,Alquiler,Ciudad de México,295,1767345 ,4/3/19,Jesús,Vendida,145
2515,11/9/18,Departamento,Alquiler,Ciudad de México,285,2565285 ,2/7/19,,En Proceso,90
2516,11/9/18,Industrial,Alquiler,Ciudad de México,195,1414140 ,2/7/19,,En Proceso,90
2517,11/10/18,Terreno,Alquiler,Monterrey,201,850029 ,4/22/19,María,Vendida,163
2518,11/10/18,Local,Alquiler,Monterrey,61,265289 ,2/17/19,Carmen,Vendida,99
2519,11/11/18,Local,Alquiler,Tijuana,239,1197390 ,2/9/19,,En Proceso,90
2520,11/11/18,Departamento,Alquiler,Ciudad de México,223,1071515 ,3/20/19,Luisa,Vendida,129
2522,11/12/18,Terreno,Alquiler,Ciudad de México,132,936672 ,2/10/19,,En Proceso,90
2524,11/13/18,Estacionamiento,Alquiler,Ciudad de México,186,1464192 ,2/11/19,,En Proceso,90
2525,11/13/18,Oficina,Alquiler,Ciudad de México,173,934200 ,2/11/19,,En Proceso,90
2527,11/14/18,Oficina,Alquiler,Ciudad de México,234,979056 ,4/26/19,Jesús,Vendida,163
2528,11/16/18,Departamento,Alquiler,Monterrey,258,1058832 ,2/14/19,,En Proceso,90
2529,11/17/18,Casa,Alquiler,Cancún,214,1771492 ,2/15/19,,En Proceso,90
2535,11/20/18,Industrial,Alquiler,Monterrey,149,1454836 ,2/18/19,,En Proceso,90
2536,11/20/18,Casa,Alquiler,Cancún,282,1239672 ,3/10/19,Jesús,Vendida,110
2537,11/20/18,Industrial,Alquiler,Ciudad de México,169,720278 ,2/18/19,,En Proceso,90
2538,11/21/18,Departamento,Alquiler,Cancún,113,879366 ,2/19/19,,En Proceso,90
2539,11/22/18,Local,Alquiler,Ciudad de México,128,669056 ,3/15/19,Joaquín,Vendida,113
2540,11/22/18,Local,Alquiler,Cancún,228,2081868 ,2/20/19,,En Proceso,90
2541,11/23/18,Terreno,Alquiler,Cancún,125,1166375 ,2/21/19,,En Proceso,90
2542,11/23/18,Departamento,Alquiler,Ciudad de México,282,1234032 ,4/17/19,Joaquín,Vendida,145
2545,11/24/18,Industrial,Alquiler,Cancún,67,282405 ,2/22/19,,En Proceso,90
2549,11/27/18,Casa,Alquiler,Tijuana,141,1045233 ,2/25/19,,En Proceso,90
2551,11/27/18,Oficina,Alquiler,Monterrey,99,831204 ,2/25/19,,En Proceso,90
2552,11/27/18,Casa,Alquiler,Monterrey,77,360822 ,2/25/19,,En Proceso,90
2554,11/28/18,Casa,Alquiler,Cancún,95,519365 ,2/26/19,,En Proceso,90
2555,11/28/18,Local,Alquiler,Cancún,175,890925 ,2/26/19,,En Proceso,90
2557,11/28/18,Casa,Alquiler,Cancún,197,1165649 ,2/26/19,,En Proceso,90
2560,11/29/18,Casa,Alquiler,Ciudad de México,253,1239700 ,2/27/19,,En Proceso,90
2566,11/30/18,Oficina,Alquiler,Ciudad de México,192,1169088 ,2/28/19,,En Proceso,90
2573,12/3/18,Casa,Alquiler,Ciudad de México,145,684110 ,3/3/19,,En Proceso,90
2575,12/4/18,Industrial,Alquiler,Monterrey,114,1130424 ,3/4/19,,En Proceso,90
2576,12/5/18,Casa,Alquiler,Monterrey,151,693543 ,3/5/19,,En Proceso,90
2579,12/6/18,Casa,Alquiler,Monterrey,138,1186524 ,4/24/19,Joaquín,Vendida,139
2580,12/7/18,Industrial,Alquiler,Ciudad de México,96,450336 ,3/7/19,,En Proceso,90
2581,12/7/18,Industrial,Alquiler,Cancún,172,1270908 ,3/7/19,,En Proceso,90
2583,12/7/18,Casa,Alquiler,Ciudad de México,236,2133204 ,3/13/19,Pedro,Vendida,96
2584,12/7/18,Casa,Alquiler,Monterrey,251,1528088 ,3/7/19,,En Proceso,90
2586,12/8/18,Departamento,Alquiler,Ciudad de México,112,774144 ,3/8/19,,En Proceso,90
2587,12/8/18,Industrial,Alquiler,Monterrey,59,432411 ,3/8/19,,En Proceso,90
2589,12/9/18,Terreno,Alquiler,Monterrey,193,1059956 ,3/10/19,María,Vendida,91
2590,12/9/18,Casa,Alquiler,Ciudad de México,119,888335 ,3/9/19,,En Proceso,90
2592,12/10/18,Local,Alquiler,Cancún,257,2170622 ,4/18/19,Jesús,Vendida,129
2597,12/12/18,Estacionamiento,Alquiler,Tijuana,147,679140 ,3/12/19,,En Proceso,90
2601,12/14/18,Local,Alquiler,Tijuana,200,1385200 ,3/31/19,Joaquín,Vendida,107
2602,12/14/18,Industrial,Alquiler,Tijuana,291,2797092 ,3/14/19,,En Proceso,90
2603,12/15/18,Casa,Alquiler,Cancún,158,1185790 ,3/15/19,,En Proceso,90
2606,12/15/18,Local,Alquiler,Cancún,164,1482068 ,3/15/19,,En Proceso,90
2607,12/16/18,Industrial,Alquiler,Cancún,48,249072 ,3/16/19,,En Proceso,90
2608,12/16/18,Local,Alquiler,Ciudad de México,248,1957960 ,3/16/19,,En Proceso,90
2610,12/16/18,Terreno,Alquiler,Monterrey,152,1147144 ,3/16/19,,En Proceso,90
2611,12/17/18,Casa,Alquiler,Tijuana,200,1957200 ,3/17/19,,En Proceso,90
2612,12/17/18,Departamento,Alquiler,Tijuana,182,1421056 ,4/4/19,María,Vendida,108
2613,12/17/18,Oficina,Alquiler,Tijuana,72,339192 ,3/17/19,,En Proceso,90
2614,12/18/18,Industrial,Alquiler,Monterrey,85,670310 ,3/18/19,,En Proceso,90
2618,12/19/18,Departamento,Alquiler,Cancún,215,1408680 ,3/20/19,Jesús,Vendida,91
2619,12/20/18,Departamento,Alquiler,Cancún,242,1492656 ,3/20/19,,En Proceso,90
2624,12/22/18,Casa,Alquiler,Tijuana,100,835600 ,3/22/19,,En Proceso,90
2629,12/24/18,Departamento,Alquiler,Monterrey,129,789738 ,3/24/19,,En Proceso,90
2631,12/24/18,Local,Alquiler,Cancún,141,1112631 ,3/24/19,,En Proceso,90
2632,12/25/18,Local,Alquiler,Ciudad de México,273,1993446 ,3/25/19,,En Proceso,90
2633,12/25/18,Casa,Alquiler,Monterrey,226,2041006 ,3/25/19,,En Proceso,90
2634,12/25/18,Industrial,Alquiler,Monterrey,80,709760 ,5/2/19,Jesús,Vendida,128
2635,12/26/18,Casa,Alquiler,Monterrey,211,2086368 ,3/26/19,,En Proceso,90
2636,12/26/18,Casa,Alquiler,Monterrey,80,651360 ,3/26/19,,En Proceso,90
2637,12/26/18,Terreno,Alquiler,Monterrey,219,913449 ,3/26/19,,En Proceso,90
2638,12/26/18,Casa,Alquiler,Monterrey,297,2673000 ,3/26/19,,En Proceso,90
2639,12/27/18,Departamento,Alquiler,Monterrey,287,1882433 ,3/27/19,,En Proceso,90
2641,12/28/18,Terreno,Alquiler,Monterrey,292,1751124 ,3/28/19,,En Proceso,90
2642,12/28/18,Local,Alquiler,Cancún,224,1646624 ,3/28/19,,En Proceso,90
2646,12/30/18,Industrial,Alquiler,Ciudad de México,62,333312 ,3/30/19,,En Proceso,90
2647,12/30/18,Industrial,Alquiler,Cancún,149,667520 ,3/30/19,,En Proceso,90
2648,12/30/18,Casa,Alquiler,Tijuana,264,1060488 ,4/28/19,Joaquín,Vendida,119
2650,12/31/18,Departamento,Alquiler,Cancún,64,478272 ,3/31/19,,En Proceso,90
