Referencia,FechaAlta,Tipo,Operación,Ciudad,Superficie,Precio Venta,Fecha Venta,Vendedor,Estatus,Días para Vender
265,8/14/16,Industrial,Venta,Cancún,223," $2,171,128 ",3/23/17,Carmen,Vendida,221
266,8/14/16,Departamento,Venta,Tijuana,123," $1,116,348 ",6/29/17,Luisa,Vendida,319
267,8/15/16,Local,Venta,Cancún,72," $577,656 ",7/30/17,María,Vendida,349
268,8/15/16,Industrial,Venta,Cancún,154," $1,122,352 ",5/11/17,Jesús,Vendida,269
269,8/15/16,Industrial,Alquiler,Monterrey,222," $2,171,826 ",1/12/17,Carmen,Vendida,150
270,8/16/16,Departamento,Alquiler,Cancún,263," $2,061,131 ",7/28/17,Joaquín,Vendida,346
271,8/16/16,Estacionamiento,Alquiler,Ciudad de México,86," $494,758 ",3/4/17,María,Vendida,200
272,8/16/16,Casa,Alquiler,Cancún,212," $1,360,828 ",4/24/17,Jesús,Vendida,251
273,8/17/16,Estacionamiento,Alquiler,Monterrey,170," $1,567,060 ",2/19/17,María,Vendida,186
274,8/17/16,Estacionamiento,Alquiler,Tijuana,272," $1,972,816 ",8/14/17,Carmen,Vendida,362
275,8/17/16,Departamento,Venta,Monterrey,201," $1,816,437 ",5/10/17,Pedro,Vendida,266
276,8/17/16,Estacionamiento,Alquiler,Monterrey,167," $1,191,044 ",1/11/17,Luisa,Vendida,147
277,8/18/16,Departamento,Alquiler,Cancún,283," $2,576,432 ",5/13/17,María,Vendida,268
278,8/18/16,Local,Alquiler,Monterrey,197," $981,651 ",1/17/17,Jesús,Vendida,152
279,8/18/16,Departamento,Alquiler,Cancún,181," $1,161,477 ",5/7/17,María,Vendida,262
280,8/18/16,Estacionamiento,Alquiler,Tijuana,95," $938,030 ",6/3/17,María,Vendida,289
281,8/18/16,Casa,Venta,Cancún,116," $915,704 ",1/27/17,María,Vendida,162
282,8/19/16,Departamento,Alquiler,Monterrey,277," $2,646,181 ",7/4/17,Carmen,Vendida,319
283,8/19/16,Industrial,Alquiler,Cancún,182," $1,243,060 ",7/16/17,María,Vendida,331
284,8/19/16,Oficina,Venta,Monterrey,249," $2,306,238 ",3/2/17,María,Vendida,195
285,8/20/16,Industrial,Venta,Monterrey,119," $711,382 ",8/1/17,Luisa,Vendida,346
286,8/20/16,Industrial,Alquiler,Ciudad de México,255," $2,338,095 ",8/10/17,Carmen,Vendida,355
287,8/20/16,Industrial,Alquiler,Cancún,164," $1,162,104 ",5/10/17,Pedro,Vendida,263
288,8/20/16,Industrial,Venta,Cancún,227," $1,917,696 ",2/22/17,Joaquín,Vendida,186
289,8/20/16,Estacionamiento,Alquiler,Ciudad de México,168," $1,192,800 ",7/14/17,Joaquín,Vendida,328
290,8/21/16,Departamento,Venta,Tijuana,67," $346,256 ",5/18/17,Luisa,Vendida,270
291,8/21/16,Oficina,Venta,Monterrey,267," $1,153,173 ",3/28/17,Pedro,Vendida,219
292,8/21/16,Departamento,Alquiler,Ciudad de México,46," $386,354 ",5/4/17,Pedro,Vendida,256
293,8/22/16,Estacionamiento,Venta,Ciudad de México,80," $777,360 ",4/21/17,Carmen,Vendida,242
294,8/22/16,Departamento,Venta,Monterrey,207," $1,015,956 ",6/17/17,Jesús,Vendida,299
295,8/22/16,Oficina,Alquiler,Monterrey,207," $1,953,873 ",6/10/17,Luisa,Vendida,292
296,8/22/16,Oficina,Venta,Monterrey,293," $2,787,016 ",3/23/17,Luisa,Vendida,213
297,8/23/16,Oficina,Venta,Cancún,252," $1,773,072 ",4/1/17,Luisa,Vendida,221
298,8/23/16,Casa,Venta,Ciudad de México,284," $1,589,832 ",2/28/17,Luisa,Vendida,189
299,8/23/16,Estacionamiento,Venta,Cancún,286," $1,442,870 ",8/9/17,Pedro,Vendida,351
300,8/23/16,Casa,Alquiler,Tijuana,72," $500,400 ",1/22/17,María,Vendida,152
301,8/23/16,Departamento,Venta,Cancún,176," $1,003,552 ",8/5/17,Carmen,Vendida,347
302,8/24/16,Estacionamiento,Alquiler,Monterrey,254," $1,963,166 ",7/27/17,Joaquín,Vendida,337
303,8/24/16,Local,Alquiler,Tijuana,47," $463,843 ",2/19/17,Joaquín,Vendida,179
304,8/24/16,Local,Alquiler,Monterrey,252," $2,057,832 ",3/14/17,Luisa,Vendida,202
305,8/25/16,Local,Alquiler,Monterrey,163," $1,520,627 ",4/20/17,Pedro,Vendida,238
306,8/26/16,Terreno,Venta,Ciudad de México,271," $1,457,980 ",5/9/17,Luisa,Vendida,256
307,8/26/16,Oficina,Venta,Tijuana,116," $651,920 ",5/9/17,María,Vendida,256
308,8/27/16,Estacionamiento,Venta,Tijuana,195," $1,513,005 ",1/21/17,Pedro,Vendida,147
309,8/27/16,Estacionamiento,Venta,Cancún,290," $1,747,830 ",1/14/17,Luisa,Vendida,140
310,8/28/16,Industrial,Venta,Tijuana,289," $2,188,597 ",4/27/17,María,Vendida,242
311,8/28/16,Terreno,Alquiler,Tijuana,235," $1,277,930 ",4/7/17,Luisa,Vendida,222
312,8/28/16,Local,Alquiler,Cancún,186," $1,225,926 ",5/16/17,Luisa,Vendida,261
313,8/29/16,Industrial,Venta,Tijuana,67," $479,318 ",4/3/17,Luisa,Vendida,217
314,8/29/16,Estacionamiento,Venta,Monterrey,152," $1,392,168 ",8/4/17,Pedro,Vendida,340
315,8/29/16,Oficina,Alquiler,Tijuana,62," $329,716 ",5/10/17,Pedro,Vendida,254
316,8/30/16,Industrial,Alquiler,Cancún,54," $227,178 ",1/24/17,Joaquín,Vendida,147
317,8/30/16,Industrial,Venta,Tijuana,225," $1,239,300 ",1/29/17,María,Vendida,152
318,8/30/16,Terreno,Venta,Cancún,113," $1,074,969 ",4/16/17,Joaquín,Vendida,229
319,8/30/16,Departamento,Alquiler,Cancún,249," $1,029,864 ",5/6/17,Carmen,Vendida,249
320,8/30/16,Industrial,Alquiler,Cancún,284," $1,166,104 ",4/8/17,Jesús,Vendida,221
321,8/30/16,Oficina,Venta,Ciudad de México,274," $1,577,692 ",5/11/17,Joaquín,Vendida,254
322,8/30/16,Departamento,Alquiler,Ciudad de México,121," $1,049,433 ",6/7/17,Jesús,Vendida,281
323,8/31/16,Estacionamiento,Venta,Cancún,247," $2,285,244 ",3/7/17,María,Vendida,188
324,8/31/16,Departamento,Venta,Monterrey,97," $662,316 ",4/27/17,Carmen,Vendida,239
325,8/31/16,Terreno,Alquiler,Cancún,57," $330,771 ",1/5/17,María,Vendida,127
326,9/1/16,Departamento,Alquiler,Ciudad de México,240," $1,214,880 ",4/9/17,Luisa,Vendida,220
327,9/2/16,Estacionamiento,Venta,Monterrey,64," $622,144 ",7/5/17,María,Vendida,306
328,9/2/16,Estacionamiento,Alquiler,Cancún,81," $723,492 ",7/10/17,Joaquín,Vendida,311
329,9/2/16,Casa,Alquiler,Monterrey,118," $827,062 ",3/22/17,Joaquín,Vendida,201
330,9/2/16,Oficina,Venta,Ciudad de México,177," $1,022,883 ",4/29/17,María,Vendida,239
331,9/3/16,Departamento,Alquiler,Ciudad de México,88," $392,832 ",1/28/17,María,Vendida,147
332,9/3/16,Local,Venta,Ciudad de México,205," $1,524,585 ",5/2/17,Pedro,Vendida,241
333,9/4/16,Terreno,Alquiler,Cancún,256," $1,379,328 ",3/27/17,Luisa,Vendida,204
334,9/4/16,Local,Alquiler,Tijuana,163," $1,570,016 ",8/4/17,Carmen,Vendida,334
335,9/5/16,Estacionamiento,Alquiler,Monterrey,187," $789,140 ",5/16/17,Carmen,Vendida,253
336,9/5/16,Terreno,Alquiler,Monterrey,73," $542,974 ",6/14/17,Luisa,Vendida,282
337,9/6/16,Local,Alquiler,Monterrey,299," $1,251,315 ",1/20/17,Luisa,Vendida,136
338,9/7/16,Departamento,Alquiler,Monterrey,295," $2,553,225 ",1/14/17,Carmen,Vendida,129
339,9/7/16,Casa,Venta,Cancún,160," $1,341,120 ",7/25/17,María,Vendida,321
340,9/8/16,Departamento,Alquiler,Tijuana,278," $2,540,364 ",4/12/17,Carmen,Vendida,216
341,9/8/16,Oficina,Alquiler,Cancún,271," $1,165,842 ",2/10/17,Luisa,Vendida,155
342,9/8/16,Departamento,Alquiler,Monterrey,258," $1,501,560 ",1/5/17,Joaquín,Vendida,119
343,9/8/16,Industrial,Venta,Monterrey,215," $1,713,120 ",5/27/17,Carmen,Vendida,261
344,9/8/16,Industrial,Venta,Cancún,158," $1,124,012 ",5/3/17,Pedro,Vendida,237
345,9/9/16,Casa,Alquiler,Cancún,210," $1,181,670 ",7/13/17,Jesús,Vendida,307
346,9/9/16,Estacionamiento,Venta,Ciudad de México,274," $1,291,636 ",5/24/17,María,Vendida,257
347,9/10/16,Estacionamiento,Alquiler,Ciudad de México,244," $2,280,668 ",7/16/17,María,Vendida,309
348,9/10/16,Casa,Venta,Tijuana,73," $688,463 ",8/8/17,Luisa,Vendida,332
349,9/10/16,Casa,Alquiler,Ciudad de México,235," $2,135,210 ",5/14/17,Pedro,Vendida,246
350,9/10/16,Oficina,Alquiler,Ciudad de México,43," $329,681 ",1/19/17,Jesús,Vendida,131
351,9/10/16,Oficina,Alquiler,Tijuana,206," $1,793,848 ",9/3/17,Luisa,Vendida,358
352,9/10/16,Local,Alquiler,Cancún,47," $457,498 ",2/23/17,Jesús,Vendida,166
353,9/11/16,Terreno,Alquiler,Monterrey,161," $736,092 ",2/26/17,María,Vendida,168
354,9/11/16,Oficina,Venta,Cancún,283," $1,565,839 ",6/15/17,Pedro,Vendida,277
355,9/11/16,Casa,Venta,Cancún,226," $2,216,608 ",7/9/17,Luisa,Vendida,301
356,9/12/16,Industrial,Venta,Cancún,44," $266,596 ",4/23/17,Luisa,Vendida,223
357,9/12/16,Industrial,Alquiler,Monterrey,86," $611,546 ",2/10/17,Carmen,Vendida,151
358,9/12/16,Casa,Alquiler,Monterrey,54," $518,508 ",2/16/17,María,Vendida,157
359,9/12/16,Oficina,Alquiler,Tijuana,241," $2,085,373 ",7/7/17,Joaquín,Vendida,298
360,9/13/16,Oficina,Alquiler,Tijuana,180," $901,980 ",2/7/17,Carmen,Vendida,147
361,9/13/16,Estacionamiento,Venta,Monterrey,112," $1,081,360 ",5/3/17,María,Vendida,232
362,9/16/16,Terreno,Venta,Tijuana,139," $585,746 ",5/3/17,Pedro,Vendida,229
363,9/16/16,Casa,Alquiler,Ciudad de México,197," $1,905,187 ",9/15/17,Pedro,Vendida,364
364,9/16/16,Estacionamiento,Alquiler,Cancún,284," $1,830,664 ",1/2/17,Pedro,Vendida,108
365,9/16/16,Casa,Venta,Monterrey,109," $555,246 ",4/10/17,Joaquín,Vendida,206
366,9/17/16,Oficina,Alquiler,Monterrey,164," $1,225,244 ",8/7/17,Jesús,Vendida,324
367,9/17/16,Departamento,Venta,Ciudad de México,85," $644,470 ",6/22/17,María,Vendida,278
368,9/18/16,Oficina,Alquiler,Tijuana,89," $588,023 ",6/26/17,Joaquín,Vendida,281
369,9/19/16,Industrial,Venta,Tijuana,112," $840,560 ",6/29/17,Pedro,Vendida,283
370,9/19/16,Terreno,Alquiler,Ciudad de México,85," $780,980 ",7/20/17,Joaquín,Vendida,304
371,9/19/16,Terreno,Alquiler,Ciudad de México,294," $1,201,578 ",1/31/17,Luisa,Vendida,134
372,9/20/16,Departamento,Venta,Tijuana,250," $1,527,750 ",2/10/17,Luisa,Vendida,143
373,9/21/16,Estacionamiento,Alquiler,Tijuana,254," $2,328,418 ",1/6/17,Joaquín,Vendida,107
374,9/21/16,Estacionamiento,Venta,Cancún,126," $1,184,274 ",7/28/17,María,Vendida,310
375,9/22/16,Local,Venta,Ciudad de México,56," $542,864 ",9/8/17,María,Vendida,351
376,9/22/16,Casa,Venta,Tijuana,99," $538,065 ",6/19/17,Jesús,Vendida,270
377,9/22/16,Terreno,Venta,Ciudad de México,83," $445,295 ",1/30/17,Pedro,Vendida,130
378,9/22/16,Oficina,Alquiler,Cancún,136," $761,056 ",4/11/17,Jesús,Vendida,201
379,9/22/16,Industrial,Alquiler,Monterrey,228," $2,145,480 ",6/21/17,María,Vendida,272
380,9/23/16,Local,Venta,Ciudad de México,114," $679,554 ",9/16/17,Pedro,Vendida,358
381,9/23/16,Estacionamiento,Alquiler,Monterrey,294," $1,335,936 ",7/14/17,Carmen,Vendida,294
382,9/23/16,Estacionamiento,Venta,Monterrey,132," $556,116 ",9/11/17,Luisa,Vendida,353
383,9/25/16,Local,Venta,Tijuana,182," $1,509,872 ",8/5/17,Luisa,Vendida,314
384,9/25/16,Local,Venta,Ciudad de México,67," $399,655 ",8/13/17,Luisa,Vendida,322
385,9/25/16,Departamento,Alquiler,Cancún,251," $1,206,557 ",5/20/17,María,Vendida,237
386,9/25/16,Oficina,Venta,Cancún,235," $2,202,655 ",4/16/17,Pedro,Vendida,203
387,9/26/16,Industrial,Alquiler,Cancún,50," $308,850 ",8/10/17,Pedro,Vendida,318
388,9/26/16,Industrial,Venta,Tijuana,42," $306,726 ",6/16/17,Jesús,Vendida,263
389,9/26/16,Departamento,Venta,Tijuana,272," $1,535,168 ",7/26/17,Luisa,Vendida,303
390,9/26/16,Departamento,Alquiler,Cancún,117," $823,680 ",1/19/17,María,Vendida,115
391,9/26/16,Casa,Alquiler,Tijuana,299," $1,695,330 ",7/14/17,Joaquín,Vendida,291
392,9/26/16,Local,Venta,Monterrey,50," $411,700 ",1/5/17,Carmen,Vendida,101
393,9/26/16,Estacionamiento,Venta,Tijuana,48," $371,712 ",8/14/17,María,Vendida,322
394,9/27/16,Departamento,Alquiler,Monterrey,291," $2,411,808 ",2/28/17,Joaquín,Vendida,154
395,9/27/16,Oficina,Alquiler,Monterrey,210," $1,122,240 ",8/27/17,Pedro,Vendida,334
396,9/28/16,Local,Alquiler,Monterrey,291," $2,354,481 ",1/26/17,Carmen,Vendida,120
397,9/29/16,Departamento,Alquiler,Monterrey,204," $1,044,480 ",4/17/17,Jesús,Vendida,200
398,9/29/16,Departamento,Alquiler,Tijuana,95," $510,150 ",5/7/17,Jesús,Vendida,220
399,9/29/16,Departamento,Venta,Monterrey,231," $1,213,212 ",6/24/17,Carmen,Vendida,268
400,10/2/16,Casa,Venta,Tijuana,159," $1,162,131 ",8/25/17,Pedro,Vendida,327
401,10/4/16,Oficina,Venta,Ciudad de México,185," $1,343,840 ",4/17/17,Carmen,Vendida,195
402,10/4/16,Industrial,Venta,Monterrey,44," $223,564 ",9/26/17,Luisa,Vendida,357
403,10/4/16,Terreno,Venta,Tijuana,277," $1,363,948 ",1/2/17,Jesús,Vendida,90
404,10/4/16,Terreno,Venta,Ciudad de México,59," $484,744 ",5/27/17,Joaquín,Vendida,235
405,10/5/16,Local,Alquiler,Cancún,244," $2,332,152 ",6/5/17,Joaquín,Vendida,243
406,10/5/16,Local,Venta,Ciudad de México,204," $1,606,500 ",7/25/17,Carmen,Vendida,293
407,10/5/16,Estacionamiento,Venta,Ciudad de México,76," $411,160 ",2/15/17,Joaquín,Vendida,133
408,10/5/16,Terreno,Alquiler,Cancún,68," $611,796 ",6/18/17,Luisa,Vendida,256
409,10/6/16,Local,Alquiler,Tijuana,228," $1,554,732 ",8/17/17,Jesús,Vendida,315
410,10/6/16,Local,Alquiler,Cancún,256," $1,877,760 ",4/14/17,María,Vendida,190
411,10/6/16,Local,Venta,Cancún,185," $1,607,280 ",3/28/17,Carmen,Vendida,173
412,10/6/16,Terreno,Alquiler,Ciudad de México,158," $1,217,390 ",4/27/17,Luisa,Vendida,203
413,10/6/16,Terreno,Venta,Monterrey,74," $299,996 ",9/2/17,María,Vendida,331
414,10/6/16,Oficina,Alquiler,Monterrey,219," $1,455,693 ",1/28/17,Joaquín,Vendida,114
415,10/6/16,Estacionamiento,Alquiler,Cancún,83," $778,706 ",9/11/17,María,Vendida,340
416,10/6/16,Casa,Alquiler,Tijuana,228," $1,685,148 ",10/5/17,Luisa,Vendida,364
417,10/6/16,Estacionamiento,Venta,Ciudad de México,224," $913,248 ",7/3/17,Jesús,Vendida,270
418,10/6/16,Casa,Venta,Tijuana,279," $2,064,879 ",5/7/17,María,Vendida,213
419,10/7/16,Casa,Venta,Monterrey,92," $853,852 ",9/25/17,Carmen,Vendida,353
420,10/7/16,Departamento,Venta,Tijuana,251," $1,781,849 ",7/23/17,Luisa,Vendida,289
421,10/7/16,Departamento,Venta,Cancún,108," $647,460 ",3/10/17,Luisa,Vendida,154
422,10/8/16,Industrial,Venta,Monterrey,113," $869,196 ",7/28/17,Jesús,Vendida,293
423,10/8/16,Departamento,Venta,Cancún,292," $1,565,120 ",10/2/17,Joaquín,Vendida,359
424,10/8/16,Departamento,Venta,Ciudad de México,88," $507,320 ",9/6/17,María,Vendida,333
425,10/10/16,Oficina,Venta,Cancún,277," $1,522,946 ",3/9/17,Joaquín,Vendida,150
426,10/10/16,Casa,Alquiler,Cancún,74," $338,476 ",5/19/17,Jesús,Vendida,221
427,10/10/16,Casa,Alquiler,Ciudad de México,110," $950,290 ",6/8/17,Carmen,Vendida,241
428,10/11/16,Oficina,Venta,Tijuana,255," $1,442,280 ",5/4/17,Jesús,Vendida,205
429,10/11/16,Departamento,Venta,Monterrey,222," $1,478,742 ",9/24/17,Jesús,Vendida,348
430,10/11/16,Terreno,Alquiler,Cancún,278," $2,209,822 ",2/27/17,Jesús,Vendida,139
431,10/12/16,Local,Alquiler,Cancún,67," $653,250 ",2/19/17,María,Vendida,130
432,10/13/16,Local,Alquiler,Cancún,159," $1,323,198 ",8/26/17,Jesús,Vendida,317
433,10/13/16,Terreno,Venta,Ciudad de México,114," $1,106,028 ",2/27/17,María,Vendida,137
434,10/13/16,Local,Alquiler,Cancún,163," $1,115,409 ",3/14/17,María,Vendida,152
435,10/13/16,Industrial,Venta,Monterrey,114," $580,032 ",3/28/17,Jesús,Vendida,166
436,10/14/16,Departamento,Alquiler,Tijuana,243," $1,469,178 ",2/18/17,Pedro,Vendida,127
437,10/14/16,Oficina,Venta,Monterrey,43," $415,552 ",1/16/17,Luisa,Vendida,94
438,10/15/16,Terreno,Alquiler,Cancún,259," $1,891,736 ",7/18/17,María,Vendida,276
439,10/15/16,Oficina,Alquiler,Monterrey,119," $630,224 ",4/9/17,Joaquín,Vendida,176
440,10/15/16,Casa,Venta,Cancún,222," $1,292,484 ",10/1/17,Pedro,Vendida,351
441,10/15/16,Industrial,Venta,Tijuana,51," $334,305 ",9/25/17,Carmen,Vendida,345
442,10/16/16,Industrial,Venta,Ciudad de México,214," $1,805,518 ",8/30/17,Carmen,Vendida,318
443,10/16/16,Oficina,Venta,Cancún,236," $2,208,252 ",4/21/17,Pedro,Vendida,187
444,10/17/16,Casa,Venta,Monterrey,138," $733,470 ",4/4/17,Pedro,Vendida,169
445,10/17/16,Oficina,Alquiler,Tijuana,192," $1,627,200 ",1/27/17,Luisa,Vendida,102
446,10/17/16,Industrial,Venta,Cancún,182," $1,690,416 ",9/4/17,Pedro,Vendida,322
447,10/18/16,Estacionamiento,Alquiler,Tijuana,232," $2,180,104 ",7/19/17,Joaquín,Vendida,274
448,10/18/16,Terreno,Alquiler,Tijuana,158," $878,638 ",5/5/17,Joaquín,Vendida,199
449,10/18/16,Terreno,Alquiler,Cancún,49," $244,608 ",4/21/17,Pedro,Vendida,185
450,10/19/16,Estacionamiento,Venta,Tijuana,102," $562,632 ",9/1/17,Luisa,Vendida,317
451,10/19/16,Departamento,Alquiler,Cancún,206," $1,688,170 ",7/17/17,Jesús,Vendida,271
452,10/19/16,Estacionamiento,Venta,Monterrey,161," $1,392,006 ",7/12/17,María,Vendida,266
453,10/20/16,Industrial,Venta,Cancún,259," $1,628,333 ",8/9/17,María,Vendida,293
454,10/20/16,Estacionamiento,Venta,Ciudad de México,177," $992,793 ",3/20/17,Carmen,Vendida,151
455,10/21/16,Departamento,Alquiler,Monterrey,60," $484,560 ",8/24/17,Jesús,Vendida,307
456,10/21/16,Local,Venta,Cancún,172," $866,880 ",9/1/17,Luisa,Vendida,315
457,10/21/16,Oficina,Alquiler,Monterrey,239," $1,709,567 ",6/10/17,Jesús,Vendida,232
458,10/22/16,Industrial,Venta,Cancún,149," $1,391,809 ",8/6/17,Pedro,Vendida,288
459,10/23/16,Industrial,Alquiler,Tijuana,199," $1,278,774 ",4/6/17,Pedro,Vendida,165
460,10/23/16,Local,Venta,Ciudad de México,152," $1,218,888 ",3/4/17,Joaquín,Vendida,132
461,10/24/16,Local,Venta,Ciudad de México,143," $1,409,551 ",4/23/17,Jesús,Vendida,181
462,10/24/16,Estacionamiento,Venta,Monterrey,115," $880,900 ",7/4/17,Carmen,Vendida,253
463,10/24/16,Casa,Alquiler,Cancún,87," $574,200 ",5/19/17,Carmen,Vendida,207
464,10/24/16,Oficina,Alquiler,Ciudad de México,212," $1,968,632 ",10/23/17,Pedro,Vendida,364
465,10/24/16,Casa,Venta,Tijuana,73," $592,103 ",3/21/17,Jesús,Vendida,148
466,10/25/16,Estacionamiento,Venta,Ciudad de México,168," $1,276,800 ",7/25/17,Carmen,Vendida,273
467,10/25/16,Terreno,Venta,Cancún,274," $2,124,596 ",2/21/17,Carmen,Vendida,119
468,10/27/16,Local,Venta,Monterrey,127," $1,021,334 ",5/21/17,Joaquín,Vendida,206
469,10/27/16,Departamento,Alquiler,Monterrey,62," $583,110 ",2/19/17,Joaquín,Vendida,115
470,10/27/16,Local,Venta,Ciudad de México,109," $1,029,178 ",7/13/17,Joaquín,Vendida,259
471,10/27/16,Estacionamiento,Alquiler,Monterrey,114," $1,040,478 ",4/29/17,Carmen,Vendida,184
472,10/27/16,Departamento,Venta,Monterrey,120," $1,061,160 ",4/13/17,Luisa,Vendida,168
473,10/29/16,Terreno,Venta,Tijuana,109," $942,196 ",8/31/17,Joaquín,Vendida,306
474,10/30/16,Casa,Venta,Tijuana,175," $1,712,725 ",3/12/17,Carmen,Vendida,133
475,10/30/16,Local,Alquiler,Cancún,121," $593,021 ",2/28/17,Luisa,Vendida,121
476,10/31/16,Industrial,Venta,Cancún,280," $1,485,680 ",10/23/17,Luisa,Vendida,357
477,10/31/16,Terreno,Alquiler,Cancún,246," $2,214,984 ",9/22/17,Joaquín,Vendida,326
478,10/31/16,Departamento,Alquiler,Monterrey,121," $731,929 ",6/27/17,Pedro,Vendida,239
479,10/31/16,Oficina,Alquiler,Cancún,223," $1,566,129 ",4/6/17,Jesús,Vendida,157
480,11/1/16,Casa,Venta,Cancún,120," $1,003,320 ",7/18/17,Carmen,Vendida,259
481,11/1/16,Departamento,Alquiler,Monterrey,159," $1,391,091 ",6/16/17,Carmen,Vendida,227
482,11/1/16,Casa,Alquiler,Monterrey,157," $1,032,118 ",6/16/17,Luisa,Vendida,227
483,11/2/16,Casa,Alquiler,Monterrey,237," $1,768,020 ",4/27/17,Luisa,Vendida,176
484,11/2/16,Departamento,Venta,Cancún,246," $1,708,716 ",3/16/17,Jesús,Vendida,134
485,11/2/16,Departamento,Alquiler,Ciudad de México,299," $2,430,272 ",3/26/17,Carmen,Vendida,144
486,11/3/16,Terreno,Venta,Monterrey,223," $1,650,200 ",8/28/17,Carmen,Vendida,298
487,11/3/16,Industrial,Venta,Tijuana,247," $995,657 ",6/29/17,Jesús,Vendida,238
488,11/3/16,Industrial,Venta,Monterrey,238," $2,379,048 ",9/8/17,María,Vendida,309
489,11/3/16,Oficina,Alquiler,Ciudad de México,251," $1,821,758 ",6/11/17,Luisa,Vendida,220
490,11/3/16,Terreno,Venta,Tijuana,65," $397,540 ",5/22/17,Joaquín,Vendida,200
491,11/3/16,Departamento,Venta,Ciudad de México,288," $2,242,656 ",2/11/17,Jesús,Vendida,100
492,11/3/16,Departamento,Alquiler,Monterrey,96," $891,456 ",7/28/17,Pedro,Vendida,267
493,11/4/16,Local,Alquiler,Tijuana,152," $631,560 ",10/28/17,Joaquín,Vendida,358
494,11/6/16,Oficina,Alquiler,Tijuana,246," $2,328,636 ",3/10/17,Luisa,Vendida,124
495,11/6/16,Industrial,Venta,Monterrey,108," $553,608 ",2/4/17,Luisa,Vendida,90
496,11/6/16,Estacionamiento,Alquiler,Monterrey,110," $523,160 ",9/11/17,Joaquín,Vendida,309
497,11/7/16,Estacionamiento,Venta,Monterrey,136," $1,054,544 ",9/18/17,María,Vendida,315
498,11/7/16,Terreno,Venta,Cancún,82," $418,692 ",9/10/17,Luisa,Vendida,307
499,11/7/16,Terreno,Venta,Cancún,127," $912,114 ",9/20/17,Joaquín,Vendida,317
500,11/7/16,Estacionamiento,Alquiler,Ciudad de México,183," $1,082,079 ",9/7/17,Carmen,Vendida,304
501,11/8/16,Industrial,Venta,Cancún,245," $1,951,180 ",4/6/17,Luisa,Vendida,149
502,11/8/16,Casa,Alquiler,Cancún,88," $726,352 ",6/13/17,Joaquín,Vendida,217
503,11/9/16,Departamento,Alquiler,Monterrey,185," $1,390,460 ",8/29/17,Jesús,Vendida,293
504,11/9/16,Industrial,Alquiler,Ciudad de México,295," $2,923,155 ",5/6/17,Luisa,Vendida,178
505,11/9/16,Departamento,Venta,Cancún,80," $458,560 ",2/22/17,Pedro,Vendida,105
506,11/9/16,Oficina,Alquiler,Monterrey,147," $1,259,202 ",5/3/17,Pedro,Vendida,175
507,11/9/16,Industrial,Venta,Cancún,114," $968,658 ",6/29/17,María,Vendida,232
508,11/9/16,Oficina,Alquiler,Ciudad de México,128," $549,120 ",3/16/17,Carmen,Vendida,127
509,11/10/16,Industrial,Alquiler,Tijuana,145," $1,372,135 ",4/18/17,Pedro,Vendida,159
510,11/10/16,Oficina,Venta,Ciudad de México,147," $1,070,307 ",7/10/17,Pedro,Vendida,242
511,11/11/16,Estacionamiento,Alquiler,Ciudad de México,272," $1,542,784 ",6/24/17,Joaquín,Vendida,225
512,11/11/16,Casa,Alquiler,Ciudad de México,113," $645,569 ",6/10/17,Carmen,Vendida,211
513,11/11/16,Local,Venta,Cancún,220," $970,420 ",8/28/17,Luisa,Vendida,290
514,11/11/16,Departamento,Venta,Monterrey,266," $1,370,964 ",10/22/17,María,Vendida,345
515,11/11/16,Departamento,Venta,Monterrey,125," $590,875 ",9/20/17,Carmen,Vendida,313
516,11/11/16,Casa,Alquiler,Ciudad de México,151," $719,213 ",2/23/17,Jesús,Vendida,104
517,11/12/16,Departamento,Venta,Monterrey,133," $1,191,281 ",6/28/17,Joaquín,Vendida,228
518,11/13/16,Terreno,Alquiler,Tijuana,160," $1,356,160 ",11/8/17,Luisa,Vendida,360
519,11/13/16,Oficina,Alquiler,Ciudad de México,95," $412,395 ",7/31/17,María,Vendida,260
520,11/13/16,Oficina,Alquiler,Ciudad de México,236," $1,420,012 ",10/31/17,Pedro,Vendida,352
521,11/13/16,Oficina,Venta,Cancún,165," $1,598,520 ",10/11/17,Pedro,Vendida,332
522,11/13/16,Casa,Venta,Monterrey,255," $2,543,625 ",8/29/17,Pedro,Vendida,289
523,11/14/16,Casa,Alquiler,Cancún,226," $2,025,638 ",5/4/17,María,Vendida,171
524,11/14/16,Casa,Venta,Cancún,228," $1,115,604 ",9/21/17,Pedro,Vendida,311
525,11/14/16,Estacionamiento,Alquiler,Ciudad de México,92," $610,696 ",5/4/17,Jesús,Vendida,171
526,11/14/16,Industrial,Alquiler,Tijuana,229," $1,341,024 ",9/12/17,Jesús,Vendida,302
527,11/14/16,Departamento,Alquiler,Cancún,226," $1,340,632 ",9/24/17,Luisa,Vendida,314
528,11/15/16,Terreno,Alquiler,Ciudad de México,64," $581,568 ",2/15/17,Carmen,Vendida,92
529,11/15/16,Casa,Venta,Tijuana,258," $2,449,452 ",3/14/17,Jesús,Vendida,119
530,11/16/16,Local,Venta,Tijuana,58," $315,810 ",6/14/17,Jesús,Vendida,210
